Time, W_CPU, W_MEM, D_CPU, D_MEM
155,82.3,1389584384.0,0.7,120119296.0
156,88.5,1365127168.0,0.8,105242624.0
157,87.0,1361694720.0,0.7,105242624.0
158,85.1,1372794880.0,0.7,120659968.0
159,89.4,1377312768.0,0.7,121294848.0
160,87.1,1369477120.0,0.7,118493184.0
161,85.7,1369481216.0,0.7,120147968.0
162,86.4,1367474176.0,0.7,105242624.0
163,85.3,1367494656.0,0.6,105242624.0
164,86.1,1367502848.0,0.8,105242624.0
165,86.6,1367740416.0,0.7,105242624.0
166,89.6,1372549120.0,0.7,118493184.0
167,84.7,1361874944.0,0.8,131743744.0
168,91.1,1366224896.0,0.7,136323072.0
169,86.2,1370234880.0,0.8,105242624.0
170,84.5,1370484736.0,0.7,105242624.0
171,88.4,1370767360.0,0.7,105242624.0
172,90.0,1371172864.0,0.8,105242624.0
173,83.2,1372004352.0,0.7,118558720.0
174,89.3,1378775040.0,0.6,120922112.0
175,84.7,1379037184.0,0.9,105242624.0
176,84.0,1385607168.0,0.6,121389056.0
177,87.8,1387016192.0,0.8,105242624.0
178,89.6,1386778624.0,0.7,121331712.0
179,85.1,1391271936.0,0.8,105242624.0
180,87.3,1375993856.0,0.7,121339904.0
181,85.4,1377210368.0,0.6,105242624.0
182,85.9,1383956480.0,0.8,121364480.0
183,87.2,1385787392.0,0.7,105242624.0
184,89.6,1386045440.0,0.8,121380864.0
185,81.0,1390084096.0,0.5,105242624.0
186,90.7,1387282432.0,0.8,118562816.0
187,86.4,1382486016.0,0.6,121065472.0
188,86.8,1380114432.0,0.9,118562816.0
189,89.3,1382445056.0,0.6,105242624.0
190,89.0,1393373184.0,0.7,120958976.0
191,82.9,1398648832.0,0.8,105242624.0
192,90.8,1385435136.0,0.6,118562816.0
193,86.2,1387757568.0,0.7,136744960.0
194,89.4,1379356672.0,0.8,121577472.0
195,86.2,1387544576.0,0.6,105242624.0
196,91.6,1393319936.0,0.7,120639488.0
197,80.7,1390702592.0,0.8,121659392.0
198,87.6,1407778816.0,0.6,105242624.0
199,89.7,1401409536.0,0.6,118562816.0
200,87.4,1406709760.0,0.9,133914624.0
201,87.8,1397714944.0,0.8,118562816.0
202,90.3,1397985280.0,0.9,118562816.0
203,85.5,1398263808.0,0.8,118562816.0
204,91.4,1398554624.0,0.7,118501376.0
205,85.4,1398820864.0,0.6,121778176.0
206,89.0,1400393728.0,0.6,105242624.0
207,87.7,1403383808.0,0.8,105242624.0
208,94.8,1407860736.0,0.8,134918144.0
209,80.4,1408610304.0,0.7,120549376.0
210,93.4,1399660544.0,0.7,121782272.0
211,85.5,1408409600.0,0.7,122187776.0
212,89.1,1404043264.0,0.7,120832000.0
213,85.8,1410629632.0,0.7,105242624.0
214,89.5,1410785280.0,0.6,118501376.0
215,84.9,1411366912.0,0.8,105242624.0
216,90.8,1403408384.0,0.7,121778176.0
217,88.2,1404731392.0,0.8,105242624.0
218,88.4,1404731392.0,0.7,121839616.0
219,87.5,1411842048.0,0.8,105242624.0
220,90.5,1414021120.0,0.6,105242624.0
221,81.9,1392775168.0,0.9,105242624.0
222,91.5,1409077248.0,0.6,105242624.0
223,87.2,1401212928.0,0.8,105242624.0
224,91.4,1401974784.0,0.6,105242624.0
225,87.4,1401974784.0,0.7,105242624.0
226,93.1,1402679296.0,0.7,105242624.0
227,84.6,1403080704.0,0.6,118501376.0
228,93.6,1407082496.0,0.8,105242624.0
229,88.6,1412894720.0,0.6,105242624.0
230,87.4,1412907008.0,0.8,105242624.0
231,90.0,1412931584.0,0.9,118505472.0
232,90.6,1415794688.0,0.9,105242624.0
233,85.6,1392926720.0,0.8,119947264.0
234,94.3,1399275520.0,0.8,105242624.0
235,88.2,1403437056.0,0.7,118505472.0
236,91.4,1410105344.0,0.7,137560064.0
237,91.2,1396748288.0,0.8,120545280.0
238,93.5,1398063104.0,0.7,105242624.0
239,86.2,1401446400.0,0.8,120455168.0
240,95.5,1403920384.0,0.7,137068544.0
241,87.7,1407078400.0,0.7,137134080.0
242,92.4,1413050368.0,0.6,120619008.0
243,87.8,1413324800.0,0.8,121769984.0
244,89.1,1413578752.0,0.8,121946112.0
245,82.6,1413828608.0,0.7,138428416.0
246,90.5,1414082560.0,0.9,105242624.0
247,85.2,1415839744.0,0.6,118501376.0
248,86.0,1416114176.0,0.7,137285632.0
249,88.3,1415860224.0,0.7,120487936.0
250,90.6,1416142848.0,0.6,105242624.0
251,85.2,1416769536.0,0.7,121868288.0
252,88.8,1419431936.0,0.9,105242624.0
253,87.5,1419677696.0,0.8,105242624.0
254,87.5,1410887680.0,0.6,105242624.0
255,87.6,1412653056.0,0.9,105242624.0
256,92.1,1422106624.0,0.6,105242624.0
257,87.1,1415229440.0,0.7,105242624.0
258,88.3,1419153408.0,0.9,105242624.0
259,90.3,1428795392.0,0.6,105242624.0
260,90.3,1430327296.0,0.7,105242624.0
261,86.9,1430708224.0,0.8,105242624.0
262,91.5,1401368576.0,0.9,105242624.0
263,86.3,1418723328.0,0.9,105242624.0
264,89.5,1419202560.0,0.5,105242624.0
265,89.5,1429344256.0,0.9,105242624.0
266,88.1,1425735680.0,0.7,105242624.0
267,86.3,1436962816.0,0.8,105242624.0
268,95.0,1443549184.0,0.7,118505472.0
269,83.7,1451749376.0,0.7,105242624.0
270,91.2,1452003328.0,0.9,105242624.0
271,89.8,1433378816.0,0.7,105242624.0
272,86.6,1433583616.0,0.7,120745984.0
273,87.2,1440448512.0,0.6,105242624.0
274,89.2,1441288192.0,0.8,105242624.0
275,86.5,1441759232.0,0.7,118505472.0
276,91.2,1443364864.0,0.8,120889344.0
277,87.2,1443663872.0,0.7,105242624.0
278,90.0,1442848768.0,0.8,105242624.0
279,88.9,1444245504.0,0.7,120619008.0
280,91.1,1449205760.0,0.7,122261504.0
281,84.9,1445568512.0,0.6,137220096.0
282,92.1,1445867520.0,0.8,120922112.0
283,86.6,1447231488.0,0.8,121401344.0
284,87.3,1460531200.0,0.5,120946688.0
285,83.8,1460809728.0,0.8,105242624.0
286,88.5,1461096448.0,0.8,105242624.0
287,83.6,1461362688.0,0.6,121614336.0
288,84.9,1461637120.0,0.7,133914624.0
289,86.6,1461932032.0,0.8,135753728.0
290,87.7,1462194176.0,0.7,126365696.0
291,80.9,1462472704.0,0.7,105242624.0
292,89.2,1447706624.0,1.0,105242624.0
293,83.2,1455808512.0,0.6,121970688.0
294,85.6,1447550976.0,0.7,121618432.0
295,84.0,1447813120.0,0.6,120197120.0
296,85.5,1448099840.0,0.8,105242624.0
297,83.4,1449054208.0,0.7,105242624.0
298,90.0,1455587328.0,0.7,105242624.0
299,43.5,1457586176.0,0.4,105242624.0
