timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1507484288994,158,4 /admin/post/new/,200,OK,Add Blog 1-1,text,true,,31480,1,10,157,0
1507484288992,182,9 /admin/post/edit/,200,OK,Edit Blog 2-2,text,true,,36615,2,10,182,0
1507484289246,118,13 /new-blog-71.html,200,OK,View Blog 3-3,text,true,,12847,7,10,117,0
1507484289293,142,14 /,200,OK,View Blog 3-4,text,true,,12050,7,10,142,0
1507484289314,135,14 /,200,OK,View Blog 3-2,text,true,,12050,7,10,135,0
1507484289565,158,8 /admin/post/,200,OK,Edit Blog 2-1,text,true,,79084,2,10,157,0
1507484289724,111,14 /,200,OK,View Blog 3-7,text,true,,12050,7,10,111,0
1507484289780,149,14 /,200,OK,View Blog 3-5,text,true,,12050,7,10,149,0
1507484289722,307,12 /accounts/login,200,OK,View Blog 3-1,text,true,,12856,7,10,97,0
1507484289989,86,11 /accounts/login,200,OK,View Blog 3-6,text,true,,6562,7,10,85,0
1507484289992,248,10 /admin/post/edit/?id=59caa7c9476a6763c2b100d8&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-2,text,true,,80218,2,10,89,0
1507484289994,305,5 /admin/post/new/?url=%2Fadmin%2Fpost%2F,200,OK,Add Blog 1-1,text,true,,80217,1,10,122,0
1507484290314,51,11 /accounts/login,200,OK,View Blog 3-2,text,true,,6562,7,10,51,0
1507484290247,189,14 /,200,OK,View Blog 3-3,text,true,,12057,7,10,189,0
1507484290293,189,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6562,7,10,189,0
1507484290565,133,9 /admin/post/edit/,200,OK,Edit Blog 2-1,text,true,,36609,2,10,133,0
1507484290723,47,11 /accounts/login,200,OK,View Blog 3-7,text,true,,6560,7,10,47,0
1507484290722,199,13 /new-blog-38.html,200,OK,View Blog 3-1,text,true,,12851,7,10,199,0
1507484290780,177,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6562,7,10,177,0
1507484290991,60,6 /admin/,200,OK,Edit Blog 2-2,text,true,,7031,2,10,4,0
1507484290994,68,1 /admin/,200,OK,Add Blog 1-1,text,true,,7031,1,10,9,0
1507484291247,43,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6562,7,10,43,0
1507484290989,334,12 /accounts/login,200,OK,View Blog 3-6,text,true,,12863,7,10,195,0
1507484291293,222,12 /accounts/login,200,OK,View Blog 3-4,text,true,,12860,7,10,103,0
1507484291314,243,12 /accounts/login,200,OK,View Blog 3-2,text,true,,12859,7,10,103,0
1507484291565,213,10 /admin/post/edit/?id=59caa7ce476a6763c2b100de&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-1,text,true,,80211,2,10,76,0
1507484291723,115,14 /,200,OK,View Blog 3-1,text,true,,12057,7,10,115,0
1507484291724,356,12 /accounts/login,200,OK,View Blog 3-7,text,true,,12859,7,10,90,0
1507484291779,343,12 /accounts/login,200,OK,View Blog 3-5,text,true,,12863,7,10,163,0
1507484291989,200,13 /new-blog-123.html,200,OK,View Blog 3-6,text,true,,12863,7,10,200,0
1507484291992,352,7 /accounts/login,200,OK,Edit Blog 2-2,text,true,,15023,2,10,104,0
1507484292314,125,13 /new-blog-55.html,200,OK,View Blog 3-2,text,true,,12845,7,10,125,0
1507484292247,248,12 /accounts/login,200,OK,View Blog 3-3,text,true,,12858,7,10,98,0
1507484292293,212,13 /new-blog-76.html,200,OK,View Blog 3-4,text,true,,12851,7,10,212,0
1507484291994,556,2 /accounts/login,200,OK,Add Blog 1-1,text,true,,15023,1,10,222,0
1507484292564,45,6 /admin/,200,OK,Edit Blog 2-1,text,true,,7029,2,10,4,0
1507484292723,70,11 /accounts/login,200,OK,View Blog 3-1,text,true,,6562,7,10,70,0
1507484292724,94,13 /new-blog-66.html,200,OK,View Blog 3-7,text,true,,12849,7,10,94,0
1507484292780,105,13 /new-blog-104.html,200,OK,View Blog 3-5,text,true,,12855,7,10,105,0
1507484292989,98,14 /,200,OK,View Blog 3-6,text,true,,12057,7,10,98,0
1507484292993,322,3 /admin/post/,200,OK,Add Blog 1-1,text,true,,79091,1,10,202,0
1507484293247,112,13 /new-blog-33.html,200,OK,View Blog 3-3,text,true,,12851,7,10,112,0
1507484293293,117,14 /,200,OK,View Blog 3-4,text,true,,12057,7,10,117,0
1507484292992,418,8 /admin/post/,200,OK,Edit Blog 2-2,text,true,,79091,2,10,322,0
1507484293314,126,14 /,200,OK,View Blog 3-2,text,true,,12057,7,10,126,0
1507484293724,112,14 /,200,OK,View Blog 3-7,text,true,,12057,7,10,112,0
1507484293779,114,14 /,200,OK,View Blog 3-5,text,true,,12057,7,10,114,0
1507484293565,390,7 /accounts/login,200,OK,Edit Blog 2-1,text,true,,15021,2,10,143,0
1507484293988,48,11 /accounts/login,200,OK,View Blog 3-6,text,true,,6562,7,10,48,0
1507484293723,348,12 /accounts/login,200,OK,View Blog 3-1,text,true,,12862,7,10,197,0
1507484293994,97,4 /admin/post/new/,200,OK,Add Blog 1-1,text,true,,31478,1,10,96,0
1507484293992,132,9 /admin/post/edit/,200,OK,Edit Blog 2-2,text,true,,36611,2,10,132,0
1507484294293,51,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6562,7,10,50,0
1507484294247,123,14 /,200,OK,View Blog 3-3,text,true,,12057,7,10,123,0
1507484294313,48,11 /accounts/login,200,OK,View Blog 3-2,text,true,,6562,7,10,48,0
1507484294565,87,8 /admin/post/,200,OK,Edit Blog 2-1,text,true,,79090,2,10,86,0
1507484294724,44,11 /accounts/login,200,OK,View Blog 3-7,text,true,,6562,7,10,44,0
1507484294723,98,13 /new-blog-98.html,200,OK,View Blog 3-1,text,true,,12849,7,10,98,0
1507484294780,90,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6560,7,10,90,0
1507484294992,194,10 /admin/post/edit/?id=59caa7dc476a6763c6d277ae&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-2,text,true,,80213,2,10,93,0
1507484294989,270,12 /accounts/login,200,OK,View Blog 3-6,text,true,,12869,7,10,95,0
1507484295247,47,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6562,7,10,47,0
1507484295293,210,12 /accounts/login,200,OK,View Blog 3-4,text,true,,12867,7,10,88,0
1507484294994,611,5 /admin/post/new/?url=%2Fadmin%2Fpost%2F,200,OK,Add Blog 1-1,text,true,,80221,1,10,167,0
1507484295313,381,12 /accounts/login,200,OK,View Blog 3-2,text,true,,12869,7,10,292,0
1507484295565,121,9 /admin/post/edit/,200,OK,Edit Blog 2-1,text,true,,36611,2,10,120,0
1507484295723,117,14 /,200,OK,View Blog 3-1,text,true,,12064,7,10,117,0
1507484295988,97,13 /new-blog-5.html,200,OK,View Blog 3-6,text,true,,12841,7,10,97,0
1507484295724,402,12 /accounts/login,200,OK,View Blog 3-7,text,true,,12866,7,10,113,0
1507484295780,366,12 /accounts/login,200,OK,View Blog 3-5,text,true,,12867,7,10,195,0
1507484295994,149,1 /admin/,200,OK,Add Blog 1-1,text,true,,7031,1,10,100,0
1507484295991,181,6 /admin/,200,OK,Edit Blog 2-2,text,true,,7031,2,10,140,0
1507484296292,124,13 /new-blog-98.html,200,OK,View Blog 3-4,text,true,,12849,7,10,124,0
1507484296314,132,13 /new-blog-80.html,200,OK,View Blog 3-2,text,true,,12845,7,10,132,0
1507484296247,253,12 /accounts/login,200,OK,View Blog 3-3,text,true,,12867,7,10,90,0
1507484296724,98,13 /new-blog-70.html,200,OK,View Blog 3-7,text,true,,12849,7,10,98,0
1507484296722,372,11 /accounts/login,200,OK,View Blog 3-1,text,true,,6562,7,10,372,0
1507484297247,368,13 /new-blog-40.html,200,OK,View Blog 3-3,text,true,,12857,7,10,368,0
1507484297293,356,14 /,200,OK,View Blog 3-4,text,true,,12064,7,10,356,0
1507484297314,385,14 /,200,OK,View Blog 3-2,text,true,,12064,7,10,385,0
1507484296992,753,7 /accounts/login,200,OK,Edit Blog 2-2,text,true,,15031,2,10,531,0
1507484296780,978,13 /new-blog-72.html,200,OK,View Blog 3-5,text,true,,12845,7,10,978,0
1507484297723,125,14 /,200,OK,View Blog 3-7,text,true,,12064,7,10,125,0
1507484297780,274,14 /,200,OK,View Blog 3-5,text,true,,12064,7,10,274,0
1507484296565,1490,10 /admin/post/edit/?id=59caa7df476a6763c6d277b0&url=%2Fadmin%2Fpost%2F,200,OK,Edit Blog 2-1,text,true,,80217,2,10,974,0
1507484296989,1162,14 /,200,OK,View Blog 3-6,text,true,,12064,7,10,1162,0
1507484297723,475,12 /accounts/login,200,OK,View Blog 3-1,text,true,,12869,7,10,119,0
1507484298152,44,11 /accounts/login,200,OK,View Blog 3-6,text,true,,6562,7,10,44,0
1507484298056,231,6 /admin/,200,OK,Edit Blog 2-1,text,true,,7031,2,10,5,0
1507484298293,44,11 /accounts/login,200,OK,View Blog 3-4,text,true,,6562,7,10,44,0
1507484296994,1364,2 /accounts/login,200,OK,Add Blog 1-1,text,true,,15025,1,10,514,0
1507484298314,67,11 /accounts/login,200,OK,View Blog 3-2,text,true,,6562,7,10,67,0
1507484298247,173,14 /,200,OK,View Blog 3-3,text,true,,12064,7,10,173,0
1507484297991,430,8 /admin/post/,200,OK,Edit Blog 2-2,text,true,,79099,2,10,316,0
1507484298358,135,3 /admin/post/,200,OK,Add Blog 1-1,text,true,,79096,1,10,134,0
1507484298724,40,11 /accounts/login,200,OK,View Blog 3-7,text,true,,6559,7,10,40,0
1507484298780,44,11 /accounts/login,200,OK,View Blog 3-5,text,true,,6562,7,10,44,0
1507484298723,620,13 /new-blog-137.html,200,OK,View Blog 3-1,text,true,,12863,7,10,620,0
1507484299247,146,11 /accounts/login,200,OK,View Blog 3-3,text,true,,6562,7,10,146,0
1507484299056,468,7 /accounts/login,200,OK,Edit Blog 2-1,text,true,,15027,2,10,89,0
1507484298992,550,9 /admin/post/edit/,200,OK,Edit Blog 2-2,text,true,,36614,2,10,549,0
