Wed Feb 28 11:13:29 2018    ../cProfile_results/001001010101011111/cProfile.log

         333297241 function calls (322573531 primitive calls) in 945.514 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2361    0.006    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/Cookie.py:691(value_encode)
    11470    0.006    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/linecache.py:33(getlines)
     6113    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:412(encoding)
     3110    0.006    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/context_processors.py:5(messages)
     2361    0.006    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/Cookie.py:451(set)
     1464    0.006    0.000    0.138    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:75(super)
     1631    0.006    0.000    0.056    0.000 /home/seasun/jit_test/application/saleor/saleor/cart/models.py:197(partition)
      875    0.006    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:649(__init__)
     1359    0.006    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/widgets.py:45(__deepcopy__)
    16488    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/datastructures/sizedimage.py:71(get_filename_key)
     1437    0.006    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py:725(add_handler)
     1801    0.006    0.000   13.245    0.007 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:57(check_tpc_)
      804    0.006    0.000    0.084    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:416(__init__)
     1823    0.006    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/response.py:120(__iter__)
     5640    0.006    0.000    1.354    0.000 /home/seasun/jit_test/application/saleor/saleor/graphql/api.py:228(resolve_gross_localized)
    12311    0.006    0.000    0.023    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:424(<dictcomp>)
     1352    0.006    0.000    0.129    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/models.py:1165(__deepcopy__)
     4042    0.006    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql_relay/utils.py:6(base64)
     3922    0.006    0.000    9.083    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/middleware.py:24(<lambda>)
     5296    0.006    0.000    0.028    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/ipaddress.py:242(v4_int_to_packed)
     7128    0.006    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:927(<lambda>)
     9230    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/base_user.py:96(is_authenticated)
     3110    0.006    0.000    0.056    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/timezone.py:195(get_current_timezone)
     5567    0.006    0.000    0.007    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:173(_validate_session_key)
     2430    0.006    0.000    0.007    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/base.py:79(get_backend_timeout)
     1913    0.006    0.000    0.025    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/session.py:24(_get)
     6538    0.006    0.000    0.144    0.000 /home/seasun/jit_test/application/saleor/saleor/product/models.py:169(<genexpr>)
     4290    0.006    0.000    0.863    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/decoder.py:369(raw_decode)
     1631    0.006    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:132(get_partition)
     5296    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/fields.py:83(__bool__)
    21184    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:797(<lambda>)
     2847    0.006    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/jsonfield/fields.py:130(get_default)
     1370    0.006    0.000    0.654    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py:78(get_token)
     1222    0.006    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py:114(get_fragment_spreads)
     9266    0.006    0.000    0.006    0.000 {method 'startswith' of 'unicode' objects}
     5934    0.006    0.000    0.006    0.000 {method 'tobytes' of 'memoryview' objects}
      939    0.006    0.000    9.768    0.010 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:545(render)
      366    0.006    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py:41(patch_cache_control)
     1712    0.006    0.000    0.056    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:538(__deepcopy__)
     5296    0.006    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:403(<lambda>)
     8962    0.006    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:288(exc_info)
     3434    0.006    0.000    0.110    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:101(<lambda>)
     2292    0.006    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py:213(__init__)
     5296    0.006    0.000    0.007    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py:138(_read_extended)
      900    0.006    0.000    0.132    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:96(encode)
     6033    0.006    0.000    0.026    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/forms.py:152(render_form_group)
     1848    0.006    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:748(__repr__)
     1542    0.005    0.000   47.445    0.031 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader.py:58(render_to_string)
    13528    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:762(_run_streaming_callback)
     1625    0.005    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:198(lists)
     5836    0.005    0.000    0.005    0.000 {method 'rsplit' of 'str' objects}
     1051    0.005    0.000    1.786    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1035(_insert)
    15800    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:647(get_extra_restriction)
     1192    0.005    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py:137(run_validators)
        1    0.005    0.005    0.005    0.005 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:140(_connect_sync)
    19646    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py:36(get_parent_type)
1676/1035    0.005    0.000    0.159    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/pickle.py:648(save_dict)
      875    0.005    0.000    0.291    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:675(tag)
     2162    0.005    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/utils.py:62(is_valid_django_model)
6204/2538    0.005    0.000    0.412    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:301(parse_selection)
       94    0.005    0.000    6.155    0.065 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql_relay/connection/arrayconnection.py:32(connection_from_list_slice)
     1405    0.005    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3136(_log10_exp_bound)
    14250    0.005    0.000    0.005    0.000 {sys.exc_info}
     4722    0.005    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/string.py:485(translate)
     5296    0.005    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:330(__iter__)
    34104    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:23(__enter__)
     6913    0.005    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py:255(use_required_attribute)
     1260    0.005    0.000    2.100    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:913(_do_update)
     3110    0.005    0.000    0.066    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/timezone.py:202(get_current_timezone_name)
     2386    0.005    0.000    0.186    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:143(_new_gnu_trans)
      633    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:56(__proxy__)
     5296    0.005    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:240(get_str_from_wsgi)
      780    0.005    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py:115(render_token_list)
     1823    0.005    0.000    4.815    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/response.py:63(resolve_template)
     3330    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/backends/django.py:55(__init__)
     1258    0.005    0.000    0.038    0.000 /home/seasun/jit_test/application/saleor/saleor/cart/models.py:132(is_shipping_required)
      638    0.005    0.000    0.137    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/forms.py:78(render_button)
     2624    0.005    0.000    0.188    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:126(_get_post)
    16488    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py:76(create_on_demand)
     3110    0.005    0.000    1.400    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/managers.py:629(root_nodes)
     1631    0.005    0.000    0.007    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:124(__init__)
    11615    0.005    0.000    0.005    0.000 {method '__getitem__' of 'DictWrapper' objects}
  470/376    0.005    0.000   23.090    0.061 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:283(complete_list_value)
     4207    0.005    0.000    2.270    0.001 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:108(shipping_address)
     5296    0.005    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:160(items)
     2768    0.005    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:2366(get_db_prep_value)
    11938    0.005    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py:151(get_field_def)
     6773    0.005    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:87(__ne__)
      463    0.005    0.000    1.030    0.002 /home/seasun/jit_test/application/saleor/saleor/userprofile/i18n.py:140(get_form_i18n_lines)
     8178    0.005    0.000    0.005    0.000 {method '__repr__' of 'float' objects}
     1216    0.005    0.000    0.262    0.000 /home/seasun/jit_test/application/saleor/saleor/product/models.py:246(get_absolute_url)
      380    0.005    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/models.py:302(_get_validation_exclusions)
     3240    0.005    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/fields.py:62(__str__)
     3415    0.005    0.000    0.026    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader.py:71(_engine_list)
6862/1034    0.005    0.000   22.127    0.021 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:372(complete_nonnull_value)
     3110    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/managers.py:370(parent_attr)
     5640    0.005    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/fields_on_correct_type.py:44(enter_Field)
     2292    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:675(__init__)
     5922    0.005    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py:43(is_leaf_type)
    10340    0.005    0.000    0.005    0.000 {method 'clear' of 'collections.deque' objects}
     8836    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py:809(__init__)
      900    0.005    0.000    0.037    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:1799(_add_timedelta)
     2152    0.005    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py:61(__getitem__)
     2102    0.005    0.000    0.030    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:981(<genexpr>)
     6421    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:122(clear)
       90    0.005    0.000    3.712    0.041 /home/seasun/jit_test/application/saleor/saleor/order/views.py:70(start_payment)
     1823    0.005    0.000    0.108    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/response.py:146(__init__)
     6632    0.005    0.000    0.082    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:137(__iter__)
     5640    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/unique_argument_names.py:12(enter_Field)
     1676    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/pickle.py:702(_pickle_maybe_moduledict)
     3760    0.005    0.000    1.745    0.000 /home/seasun/jit_test/application/saleor/saleor/graphql/api.py:55(resolve_thumbnail_url)
     1498    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py:104(__init__)
    18269    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py:558(check_expression_support)
     5296    0.005    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:184(get_path_info)
     2361    0.005    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:76(nud)
     1457    0.005    0.000    0.471    0.000 /home/seasun/jit_test/application/saleor/saleor/product/utils.py:215(price_as_dict)
     8178    0.005    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:346(__floatstr)
     1193    0.005    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:179(_add_local_translations)
     4512    0.005    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/pyutils/default_ordered_dict.py:16(__missing__)
     1193    0.005    0.000    0.063    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py:260(_get_locale)
     1598    0.005    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/inlinepatterns.py:191(__init__)
       94    0.005    0.000    1.633    0.017 /home/seasun/jit_test/application/saleor/saleor/product/utils.py:156(get_variant_picker_data)
      463    0.005    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:471(hidden_fields)
     1267    0.005    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/functools.py:17(update_wrapper)
     2162    0.005    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/relay/node.py:43(id_resolver)
     1625    0.005    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:177(_iterlists)
     1280    0.005    0.000    0.025    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:575(_read_fixed_body)
     1913    0.005    0.000    0.039    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/base.py:72(__len__)
     1381    0.005    0.000   24.526    0.018 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:507(<dictcomp>)
    16066    0.005    0.000    0.005    0.000 /home/seasun/jit_test/application/saleor/saleor/product/models.py:158(__str__)
     1405    0.005    0.000    0.034    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:6166(_format_number)
     1171    0.005    0.000    0.012    0.000 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:47(from_storage)
     1338    0.005    0.000    1.647    0.001 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:75(_get_address_from_storage)
    10029    0.004    0.000    0.007    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:514(bytes_to_text)
      900    0.004    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:111(_ord2ymd)
     2813    0.004    0.000    0.077    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:103(<lambda>)
    18692    0.004    0.000    0.004    0.000 {method 'isalpha' of 'str' objects}
     6931    0.004    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:329(load_empty_dictionary)
     3751    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/transaction.py:147(__init__)
     6033    0.004    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:320(add_placeholder_attrs)
     2331    0.004    0.000    0.813    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/templatetags/prices_i18n.py:52(net)
     2610    0.004    0.000   24.487    0.009 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:43(get_subtotal)
    15610    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:150(<genexpr>)
     1438    0.004    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py:734(remove_handler)
     2311    0.004    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:837(_save_parents)
      725    0.004    0.000    3.614    0.005 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:1198(full_clean)
     3110    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/timezone.py:209(_get_timezone_name)
      700    0.004    0.000    2.414    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:392(create)
    11636    0.004    0.000    0.004    0.000 {method '__new__' of 'MediaDefiningClass' objects}
     3343    0.004    0.000    0.024    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:156(setlistdefault)
     5296    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/ipaddress.py:1364(version)
     2162    0.004    0.000    0.057    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py:126(_find_conflicts_within_selection_set)
     4038    0.004    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py:640(split_fd)
     5296    0.004    0.000    0.017    0.000 /home/seasun/jit_test/application/saleor/saleor/core/analytics.py:21(_report)
     2890    0.004    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/StringIO.py:208(write)
      460    0.004    0.000    0.006    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py:799(to_python)
     2571    0.004    0.000    0.271    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:653(_handle_read)
    24704    0.004    0.000    0.004    0.000 {method '__call__' of 'WeakMethod' objects}
     2306    0.004    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1799(get_loaded_field_names)
     1202    0.004    0.000    2.410    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py:151(clean)
      719    0.004    0.000    0.772    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:484(has_results)
     3579    0.004    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:316(import_library)
 2162/658    0.004    0.000    0.484    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:293(parse_selection_set)
     2294    0.004    0.000    0.067    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:281(set_exception)
    13724    0.004    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:92(skip)
     2551    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:96(<dictcomp>)
       85    0.004    0.000    5.958    0.070 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:248(create_order)
    22890    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:1071(get_internal_type)
     6033    0.004    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:475(wrap_field)
      175    0.004    0.000    0.165    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:186(_html_output)
     4888    0.004    0.000    0.009    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py:51(is_composite_type)
     3110    0.004    0.000    0.008    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context_processors.py:76(media)
      714    0.004    0.000    0.032    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py:1063(_schedule_next)
     4470    0.004    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/files/base.py:25(__str__)
     6150    0.004    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:103(is_cached)
      270    0.004    0.000    4.098    0.015 /home/seasun/jit_test/application/saleor/saleor/checkout/views/summary.py:36(get_billing_forms_with_shipping)
    26508    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:87(peek)
     2171    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:184(_format_time)
      473    0.004    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/i18naddress/__init__.py:113(<setcomp>)
    13254    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py:44(get_field_def)
     6033    0.004    0.000    0.004    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:469(get_field_class)
     1418    0.004    0.000    0.004    0.000 {method 'index' of 'list' objects}
     5296    0.004    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/wsgi.py:65(to_wsgi_str)
2363/2278    0.004    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:176(contains_aggregate)
     3196    0.004    0.000    0.005    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/odict.py:44(__setitem__)
     4127    0.004    0.000    0.045    0.000 {method 'throw' of 'generator' objects}
     1437    0.004    0.000    0.004    0.000 {method 'register' of 'select.epoll' objects}
      713    0.004    0.000    0.201    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/shortcuts.py:34(redirect)
