Time, W_CPU, W_MEM, D_CPU, D_MEM
269,17.5,4725182464.0,3.3,127680512.0
270,11.4,4725555200.0,1.8,127680512.0
271,18.4,4725858304.0,1.8,127680512.0
272,18.2,4726120448.0,3.7,127680512.0
273,20.5,4743983104.0,4.4,128278528.0
274,15.3,4773789696.0,3.0,128278528.0
275,16.9,4818997248.0,1.7,128278528.0
276,29.3,4898004992.0,2.1,128278528.0
277,20.1,4898095104.0,4.0,128278528.0
278,17.1,4898230272.0,4.0,128278528.0
279,13.4,4899180544.0,2.6,128675840.0
280,11.5,4899233792.0,1.7,128679936.0
281,22.6,4913868800.0,2.1,128679936.0
282,17.7,4913913856.0,4.1,128679936.0
283,16.9,4913930240.0,3.8,129765376.0
284,15.0,4913934336.0,2.6,130691072.0
285,13.0,4916408320.0,1.8,130691072.0
286,30.0,4998696960.0,2.2,130691072.0
287,16.4,4998701056.0,3.5,130691072.0
288,19.8,4998729728.0,3.7,131260416.0
289,13.7,4999569408.0,2.5,131260416.0
290,18.1,5063102464.0,1.6,131260416.0
291,21.1,5076631552.0,2.6,131260416.0
292,20.1,5076639744.0,4.3,131547136.0
293,22.2,5086916608.0,4.2,132964352.0
294,12.6,5088276480.0,2.7,132964352.0
295,15.7,5120741376.0,1.5,132964352.0
296,22.7,5160255488.0,2.6,132964352.0
297,21.0,5154643968.0,4.0,132964352.0
298,17.7,5154959360.0,3.6,132964352.0
299,7.3,5157453824.0,1.3,132964352.0
