Wed Feb 28 11:14:19 2018    ../cProfile_results/111010001001111010/cProfile.log

         394327158 function calls (381660283 primitive calls) in 718.862 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    13255    0.014    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:52(__exit__)
    68194    0.014    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:53(get_group_by)
     8836    0.014    0.000    0.109    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py:158(get_user_model)
     8696    0.014    0.000    0.106    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:509(copy)
      319    0.013    0.000    0.596    0.002 /home/seasun/jit_test/application/saleor/saleor/shipping/models.py:50(unique_for_country_code)
     6253    0.013    0.000    0.181    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/db.py:17(__init__)
    70974    0.013    0.000    0.030    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:124(queries_logged)
    18864    0.013    0.000    0.013    0.000 {method 'translate' of 'str' objects}
     1606    0.013    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3782(__init__)
   510018    0.013    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py:536(get_db_converters)
    21700    0.013    0.000    0.052    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:155(get_decimal_symbol)
   201221    0.013    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:94(_decode)
    15679    0.013    0.000    0.033    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:341(__init__)
    27953    0.013    0.000    0.013    0.000 {method 'partition' of 'str' objects}
     6253    0.013    0.000  212.727    0.034 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/exception.py:39(inner)
     1110    0.013    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/i18naddress/__init__.py:52(_make_choices)
     1396    0.013    0.000    0.013    0.000 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:37(__init__)
     6253    0.013    0.000    1.518    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py:205(get_language_from_request)
     6253    0.013    0.000    0.137    0.000 /home/seasun/jit_test/application/saleor/saleor/core/middleware.py:29(process_request)
     6253    0.013    0.000    0.024    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/reader.py:211(search_tree_size)
    59405    0.013    0.000    0.087    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:177(parse_line)
    45978    0.013    0.000    0.296    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:248(filepath_to_uri)
    70976    0.013    0.000    0.254    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:643(_begin_transaction)
     7745    0.013    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:190(marker)
    75790    0.013    0.000    0.023    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:399(<genexpr>)
    56100    0.013    0.000    0.039    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py:297(get_field_def)
   283896    0.013    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:603(query)
    16881    0.013    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/codecs.py:253(__init__)
     3669    0.013    0.000    0.828    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/managers.py:402(_mptt_filter)
     6253    0.013    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:61(reason_phrase)
   197230    0.013    0.000    0.096    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:538(Event)
    38860    0.013    0.000    0.097    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/datastructures/sizedimage.py:47(__init__)
     1514    0.013    0.000    7.047    0.005 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/shortcuts.py:25(render)
      440    0.013    0.000    3.254    0.007 /home/seasun/jit_test/application/saleor/saleor/checkout/views/shipping.py:30(user_shipping_address_view)
    21040    0.013    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:875(set_source_expressions)
    73299    0.013    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:672(_clear_pgres)
     2507    0.013    0.000   76.287    0.030 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:703(start_serving)
     2200    0.013    0.000    0.013    0.000 <string>:24(_asdict)
     1923    0.013    0.000    0.054    0.000 /home/seasun/jit_test/application/saleor/saleor/cart/models.py:197(partition)
   174476    0.013    0.000    0.335    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:119(demote)
   179960    0.013    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:417(promisify)
    21700    0.013    0.000    0.037    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:840(plural_form)
     7809    0.013    0.000    0.054    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:121(get)
    15231    0.013    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/UserList.py:30(__len__)
    32223    0.013    0.000    0.046    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py:105(_has_expired)
   197230    0.013    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:572(set)
     2545    0.013    0.000    0.058    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:1416(get_prep_value)
    13697    0.012    0.000    0.036    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pytz/__init__.py:126(timezone)
67595/65941    0.012    0.000    0.081    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1756(get_related_populators)
    20917    0.012    0.000    0.040    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:1079(get_prep_value)
     9350    0.012    0.000    0.037    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/treeprocessors.py:218(__applyPattern)
    80113    0.012    0.000    0.012    0.000 {method 'build' of 'StringBuilder' objects}
    52022    0.012    0.000    0.017    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py:214(<genexpr>)
      204    0.012    0.000    0.806    0.004 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/payments/models.py:102(save)
    29442    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/fields.py:53(process_placeholder_image)
    21617    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1330(__init__)
    20336    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query_utils.py:188(select_related_descend)
    55856    0.012    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:355(is_future)
    49300    0.012    0.000    0.012    0.000 {method 'popleft' of 'collections.deque' objects}
     5115    0.012    0.000    0.054    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/hmac.py:119(hexdigest)
     3932    0.012    0.000    0.073    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:453(appendlist)
     6253    0.012    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:153(is_empty)
     1066    0.012    0.000    0.216    0.000 /home/seasun/jit_test/application/saleor/saleor/discount/forms.py:26(__init__)
     7103    0.012    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:304(restore_widget_attrs)
   263780    0.012    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:487(get_done_callback)
     6253    0.012    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/wsgi.py:345(_log)
      759    0.012    0.000    0.095    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/forms.py:78(render_button)
    66589    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:39(__init__)
     4202    0.012    0.000    0.063    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py:20(load_backend)
      958    0.012    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:416(__init__)
     1606    0.012    0.000    0.036    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:6119(_insert_thousands_sep)
      749    0.012    0.000    0.028    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:260(body)
     4109    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/managers.py:382(tree_id_attr)
     3932    0.012    0.000    0.037    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:156(setlistdefault)
    11692    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py:325(remove)
    13809    0.012    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:50(__lt__)
     3507    0.012    0.000    3.214    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader.py:11(get_template)
   146544    0.012    0.000    0.342    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py:111(parse_decimal)
    29700    0.012    0.000    0.012    0.000 {method 'popitem' of 'dict' objects}
     7650    0.012    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:867(prefetch_related)
     5003    0.012    0.000    0.414    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/decoder.py:358(decode)
     9078    0.012    0.000    0.034    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/app_directories.py:13(get_dirs)
     4261    0.012    0.000    0.043    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:311(autocommit)
     2155    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:167(<dictcomp>)
    40250    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:23(__enter__)
     7103    0.012    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:482(get_label_class)
    15491    0.012    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/UserList.py:6(__init__)
    30362    0.011    0.000    0.455    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:608(loads)
     1606    0.011    0.000    0.096    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3642(__format__)
     9164    0.011    0.000    0.239    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:132(db_manager)
     1490    0.011    0.000    1.760    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:913(_do_update)
    24096    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:211(annotations)
     6356    0.011    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py:200(__cmp__)
   219186    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:216(to_language)
     3669    0.011    0.000    0.239    0.000 /home/seasun/jit_test/application/saleor/saleor/core/context_processors.py:37(webpage_schema)
    31020    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:87(peek)
     9030    0.011    0.000    0.027    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/transaction.py:14(get_connection)
    10641    0.011    0.000    0.040    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/jsonfield/subclassing.py:36(__set__)
     2180    0.011    0.000    0.051    0.000 /home/seasun/jit_test/application/saleor/saleor/userprofile/i18n.py:149(_convert_to_bound_fields)
     4218    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/gettext.py:249(__init__)
    17930    0.011    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py:73(get_named_type)
     4131    0.011    0.000    0.460    0.000 /home/seasun/jit_test/application/saleor/saleor/checkout/core.py:125(shipping_method)
    29859    0.011    0.000    0.036    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:245(namespace_dict)
     4285    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:526(<dictcomp>)
    55325    0.011    0.000    0.186    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:188(parse)
     1923    0.011    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:124(__init__)
      555    0.011    0.000    0.017    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/i18naddress/__init__.py:83(_match_choices)
   134972    0.011    0.000    0.029    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:315(_check_time_fields)
    24912    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:714(_isinfinity)
     6253    0.011    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/__init__.py:118(close_caches)
     6449    0.011    0.000    0.038    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py:160(activate)
     1221    0.011    0.000    1.737    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1035(_insert)
    12188    0.011    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:975(<genexpr>)
    22286    0.011    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:39(push)
     2530    0.011    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py:295(_collect_conflicts_within)
    37387    0.011    0.000    0.011    0.000 {method 'split' of 'unicode' objects}
    27871    0.011    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:197(get)
     6363    0.011    0.000    0.036    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:528(split_domain_port)
      425    0.011    0.000    0.022    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/bootstrap.py:111(get_form_renderer)
     6449    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:221(translation)
   168548    0.011    0.000    0.846    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:1443(get_reverse_path_info)
      894    0.011    0.000    0.023    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py:115(render_token_list)
    70867    0.011    0.000    0.011    0.000 {method 'upper' of 'str' objects}
   574774    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:1009(__init__)
    17663    0.011    0.000    0.036    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/localedata.py:66(load)
    56100    0.011    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/middleware.py:17(get_field_resolver)
    70974    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:73(__init__)
     8685    0.011    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py:201(get_bound_field)
    46750    0.011    0.000    0.023    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py:54(leave)
    12510    0.011    0.000    0.018    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/linecache.py:33(getlines)
      985    0.011    0.000    0.582    0.001 /home/seasun/jit_test/application/saleor/saleor/product/models.py:106(get_available_products)
    21700    0.011    0.000    0.026    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:535(currency_symbols)
     6253    0.011    0.000    0.305    0.000 /home/seasun/jit_test/application/saleor/saleor/core/middleware.py:15(process_request)
      294    0.011    0.000    0.019    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/emailit/utils.py:21(get_template_names)
    24249    0.011    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py:248(<genexpr>)
     8687    0.011    0.000    0.053    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:503(chain_future)
     1606    0.011    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3136(_log10_exp_bound)
      747    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:56(__proxy__)
     2812    0.011    0.000    0.016    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/locale.py:365(normalize)
     2008    0.011    0.000    0.011    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/pickle.py:702(_pickle_maybe_moduledict)
     6581    0.011    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:173(_validate_session_key)
      110    0.011    0.000    0.173    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/querysets.py:21(get_cached_trees)
90073/90071    0.011    0.000    0.020    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:193(ensure_connection)
    56100    0.011    0.000    0.271    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:79(fulfilled)
    44523    0.011    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:759(_compare_check_nans)
     1081    0.011    0.000    0.443    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/db.py:61(create_model_instance)
     3982    0.011    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/backends.py:26(user_can_authenticate)
     1696    0.011    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py:638(get_parent_list)
     8003    0.011    0.000    0.015    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:457(parse_grouping)
7528/6688    0.011    0.000    4.017    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:81(render)
      856    0.010    0.000    0.188    0.000 /home/seasun/jit_test/application/saleor/saleor/checkout/forms.py:58(label_from_instance)
     6253    0.010    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/wsgi.py:65(to_wsgi_str)
     1066    0.010    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:195(items)
    70974    0.010    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:23(Wrapper)
   201222    0.010    0.000    0.014    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:1007(_check_format_char)
     7342    0.010    0.000    0.147    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py:221(send)
     5338    0.010    0.000    0.017    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/validators.py:319(__call__)
       52    0.010    0.000    0.053    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:102(decode)
    45946    0.010    0.000    0.185    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/versatileimagefield.py:23(get_filename_key)
    58295    0.010    0.000    0.847    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py:33(get_assets)
     7005    0.010    0.000    0.010    0.000 {method 'tobytes' of 'memoryview' objects}
     1610    0.010    0.000    0.043    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query_utils.py:66(__or__)
 3190/880    0.010    0.000    0.441    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py:162(many)
     1406    0.010    0.000    1.495    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py:283(javascript_catalog)
     1909    0.010    0.000    0.023    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py:198(lists)
    65900    0.010    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py:42(<genexpr>)
    13015    0.010    0.000    0.035    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:863(__eq__)
   197230    0.010    0.000    0.043    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:242(Condition)
     7103    0.010    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:526(wrap_label_and_field)
    11275    0.010    0.000    0.010    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:434(_base_manager)
    21468    0.010    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:138(set_source_expressions)
     6730    0.010    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/cached_db.py:27(cache_key)
     3669    0.010    0.000    0.021    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context_processors.py:38(debug)
     2545    0.010    0.000    0.040    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:1606(isoformat)
   215830    0.010    0.000    0.010    0.000 {method '__init__' of 'Counter' objects}
     2507    0.010    0.000    0.046    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py:213(__init__)
     2832    0.010    0.000    0.012    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/base.py:79(get_backend_timeout)
     5488    0.010    0.000    0.852    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/cached_db.py:31(load)
     4460    0.010    0.000    0.061    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:1475(_from_timestamp)
    62572    0.010    0.000    0.013    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:472(__hash__)
    32223    0.010    0.000    0.033    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py:44(reader_leaves)
    21670    0.010    0.000    0.167    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/lexer.py:42(next_token)
    68194    0.010    0.000    0.035    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:144(as_sql)
    53113    0.010    0.000    0.010    0.000 {method 'lstrip' of 'str' objects}
    59405    0.010    0.000    0.867    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/__init__.py:263(load)
