timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1519768506973,114,4224 /cart/summary/,200,OK,Returning User 1-4,text,true,,1802,10,10,114,0
1519768506809,362,4221 /checkout/shipping-method/,200,OK,Returning User 1-3,text,true,,24049,10,10,88,0
1519768507097,110,4224 /cart/summary/,200,OK,Returning User 1-10,text,true,,1810,10,10,110,0
1519768507117,93,4223 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,93,0
1519768507441,98,4149 /,200,OK,Returning User 1-1,text,true,,32370,10,10,98,0
1519768507582,40,4224 /cart/summary/,200,OK,Returning User 1-8,text,true,,1778,10,10,40,0
1519768507799,17,4231 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,17,0
1519768507809,81,4222 /checkout/summary/,200,OK,Returning User 1-3,text,true,,23725,10,10,81,0
1519768507656,299,4225 /checkout/summary/,200,OK,Returning User 1-6,text,true,,18095,10,10,157,0
1519768507807,239,4222 /checkout/summary/,200,OK,Returning User 1-7,text,true,,23727,10,10,239,0
1519768507692,421,4222 /checkout/summary/,200,OK,Returning User 1-9,text,true,,23720,10,10,421,0
1519768508117,378,4224 /cart/summary/,200,OK,Returning User 1-5,text,true,,1821,10,10,378,0
1519768508441,57,4150 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,57,0
1519768508097,462,4225 /checkout/summary/,200,OK,Returning User 1-10,text,true,,18071,10,10,186,0
1519768507973,632,4225 /checkout/summary/,200,OK,Returning User 1-4,text,true,,18063,10,10,490,0
1519768508692,87,4223 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,87,0
1519768508656,184,4226 /order/7d7baf7e-ebba-4cc7-9b41-ac0b8f35eba9/payment/,200,OK,Returning User 1-6,text,true,,17737,10,10,183,0
1519768508808,35,4223 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,35,0
1519768508582,336,4225 /checkout/summary/,200,OK,Returning User 1-8,text,true,,18031,10,10,189,0
1519768508809,117,4223 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,117,0
1519768508799,135,4232 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,135,0
1519768508973,44,4226 /order/9e6543bb-e292-4c26-bcf6-897ccce567ca/payment/,200,OK,Returning User 1-4,text,true,,17705,10,10,44,0
1519768509097,73,4226 /order/4878ae43-00ad-41cd-8e50-f2b4083f99fb/payment/,200,OK,Returning User 1-10,text,true,,17713,10,10,73,0
1519768509117,314,4225 /checkout/summary/,200,OK,Returning User 1-5,text,true,,18092,10,10,254,0
1519768509441,8,4151 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,8,0
1519768509582,68,4226 /order/d4e96f70-5a04-4dcb-a80f-64edd3cd07bb/payment/,200,OK,Returning User 1-8,text,true,,17673,10,10,67,0
1519768509656,4,4227 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,4,0
1519768509692,40,4224 /cart/summary/,200,OK,Returning User 1-9,text,true,,1816,10,10,40,0
1519768509809,87,4224 /cart/summary/,200,OK,Returning User 1-3,text,true,,1802,10,10,87,0
1519768509799,98,4233 /,200,OK,Returning User 1-2,text,true,,32362,10,10,64,0
1519768509807,127,4224 /cart/summary/,200,OK,Returning User 1-7,text,true,,1789,10,10,127,0
1519768509973,7,4227 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,7,0
1519768510096,14,4227 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,14,0
1519768510117,42,4226 /order/58e79aac-2251-47ed-b542-a252bb91d719/payment/,200,OK,Returning User 1-5,text,true,,17734,10,10,42,0
1519768510440,25,4152 /account/login/,200,OK,Returning User 1-1,text,true,,14838,10,10,25,0
1519768510581,3,4227 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,3,0
1519768510655,7,4228 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,7,0
1519768510691,292,4225 /checkout/summary/,200,OK,Returning User 1-9,text,true,,18078,10,10,246,0
1519768510798,516,4235 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,516,0
1519768510972,349,4228 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,349,0
1519768511096,237,4228 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,237,0
1519768510806,590,4225 /checkout/summary/,200,OK,Returning User 1-7,text,true,,18058,10,10,506,0
1519768511116,287,4227 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,287,0
1519768510808,663,4225 /checkout/summary/,200,OK,Returning User 1-3,text,true,,18069,10,10,354,0
1519768511440,34,4154 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,34,0
1519768511582,9,4228 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,9,0
