Wed Feb 28 11:14:27 2018    ../cProfile_results/011011011011011011/cProfile.log

         379613366 function calls (367456698 primitive calls) in 890.997 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   137885    0.062    0.000    1.789    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py:42(from_db_value)
    10807    0.062    0.000    0.128    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/lexer.py:419(read_name)
   116011    0.062    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1848(annotation_select)
   121488    0.062    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:96(__call__)
     4930    0.061    0.000    0.100    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/hmac.py:30(__init__)
   118239    0.061    0.000    0.236    0.000 <builtin>/2.7/_abcoll.py:379(get)
    30919    0.061    0.000    0.106    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:299(nodelist)
    34232    0.061    0.000    0.142    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/formats.py:105(get_format)
     2452    0.060    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:138(__init__)
    51605    0.060    0.000    0.235    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:763(get_default)
    42051    0.060    0.000    0.060    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:161(get_rhs_op)
    24846    0.060    0.000  451.625    0.018 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/stack_context.py:273(null_wrapper)
    27331    0.060    0.000    0.126    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/files.py:29(__set__)
   232087    0.059    0.000    0.059    0.000 {method 'find' of 'unicode' objects}
   249091    0.059    0.000    0.153    0.000 {repr}
   263752    0.059    0.000    0.059    0.000 {method 'groups' of 'SRE_Match' objects}
    37925    0.059    0.000    1.864    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:936(db_type)
    14416    0.059    0.000    0.193    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:141(__getitem__)
     6086    0.059    0.000    1.750    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:498(get_language_from_request)
    15453    0.058    0.000    0.109    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py:85(get_sub_fields)
     4494    0.058    0.000    7.457    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py:172(get_user)
    69589    0.058    0.000    0.110    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:399(<genexpr>)
    64582    0.058    0.000    0.078    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:727(_check_nans)
   264637    0.058    0.000    0.058    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:70(__exit__)
    21760    0.057    0.000    0.086    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:1045(parse_locale)
    15075    0.056    0.000    0.564    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:562(<dictcomp>)
    29217    0.056    0.000    0.923    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:608(loads)
    68450    0.056    0.000    0.056    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py:17(__init__)
    27270    0.056    0.000    0.154    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py:194(auto_id)
    12459    0.056    0.000    0.160    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py:25(__init__)
   213129    0.056    0.000    0.056    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:216(to_language)
    38838    0.056    0.000    0.081    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:294(load_binunicode)
    43970    0.056    0.000    0.394    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/versatileimagefield.py:23(get_filename_key)
     7223    0.056    0.000    0.116    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:36(__init__)
    92080    0.056    0.000    0.056    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:210(__setitem__)
    72674    0.056    0.000    0.211    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/logging/__init__.py:1158(debug)
     6086    0.056    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/cookie.py:59(parse_cookie)
   101613    0.056    0.000    0.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/escape.py:187(utf8)
    13783    0.055    0.000   26.325    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:371(get)
   141757    0.055    0.000    0.055    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py:133(parse_boolean)
    41301    0.055    0.000    0.273    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:169(iri_to_uri)
    55679    0.055    0.000    0.173    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:92(regex)
    42336    0.055    0.000    0.270    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py:143(search)
   113423    0.054    0.000    0.095    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:589(prepend_token)
    24344    0.054    0.000    0.080    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/ipaddress.py:1277(_parse_octet)
    41674    0.054    0.000    1.194    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:302(copy)
    42962    0.054    0.000   50.752    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:263(__nonzero__)
   165236    0.054    0.000    0.070    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:417(promisify)
     7436    0.054    0.000   36.921    0.005 /home/seasun/jit_test/application/saleor/saleor/product/utils.py:67(get_availability)
    51510    0.053    0.000    0.087    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py:297(get_field_def)
    16421    0.053    0.000    0.194    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/codecs.py:311(decode)
    29136    0.053    0.000    0.246    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:65(__gt__)
     6572    0.053    0.000   66.494    0.010 /home/seasun/jit_test/application/saleor/saleor/cart/utils.py:168(get_cart_from_request)
    40502    0.053    0.000    0.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1373(normalize_prefetch_lookups)
     4577    0.053    0.000    4.288    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py:72(__init__)
     8516    0.053    0.000    0.344    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py:58(get_bundle)
   251760    0.052    0.000    0.052    0.000 {method '__enter__' of 'thread.lock' objects}
    45304    0.052    0.000    0.118    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/utils.py:85(split_css_classes)
    32228    0.051    0.000    2.774    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/html.py:109(format_html_join)
    58311    0.051    0.000    0.130    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py:56(<genexpr>)
    35941    0.051    0.000    0.996    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:1212(__sub__)
   273800    0.051    0.000    0.051    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:603(query)
    60156    0.051    0.000    0.066    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:472(__hash__)
    65600    0.051    0.000    0.051    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:35(<genexpr>)
    43107    0.050    0.000    0.050    0.000 {method 'mro' of 'type' objects}
    29322    0.050    0.000    1.303    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py:195(_get_session)
    70062    0.050    0.000    0.050    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:860(__init__)
    14872    0.050    0.000   36.155    0.002 /home/seasun/jit_test/application/saleor/saleor/product/models.py:194(get_price_range)
    18624    0.050    0.000    0.589    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py:96(ppoi)
    12790    0.050    0.000    0.125    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py:225(recv)
    42887    0.050    0.000    1.990    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:169(__wrapper__)
    24445    0.049    0.000    0.139    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:225(all)
    42962    0.049    0.000   50.698    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:259(__bool__)
     6809    0.049    0.000   12.899    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:529(_render)
   127941    0.049    0.000    0.049    0.000 {method 'keys' of 'dictproxy' objects}
    29051    0.049    0.000    0.128    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/importlib/__init__.py:20(import_module)
    30890    0.049    0.000    0.086    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py:105(_has_expired)
    12172    0.048    0.000    0.090    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:134(__init__)
    68452    0.048    0.000    0.298    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:643(_begin_transaction)
   174895    0.048    0.000    0.048    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:662(unique)
     6086    0.048    0.000    0.828    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/locale.py:32(process_response)
    10037    0.048    0.000    0.064    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:180(__init__)
    98473    0.047    0.000    0.574    0.000 {abs}
    32228    0.047    0.000    2.301    0.000 {method 'join' of 'unicode' objects}
     8925    0.047    0.000    0.257    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/text.py:416(slugify)
    61514    0.047    0.000    0.047    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py:21(__get__)
      418    0.047    0.000    1.582    0.004 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:775(get_choices)
    56885    0.047    0.000    1.271    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py:33(get_assets)
    19646    0.047    0.000    0.205    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:123(get_full_path)
    21238    0.047    0.000    0.104    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py:40(filter_chunks)
    29217    0.047    0.000    0.047    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py:143(__init__)
    16242    0.047    0.000    0.740    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py:387(__init__)
     6086    0.047    0.000    0.563    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:194(parse)
     6086    0.047    0.000    0.355    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:65(get_territory_currencies)
    33176    0.046    0.000    0.244    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/singledispatch.py:209(wrapper)
   205504    0.046    0.000    0.046    0.000 {method 'index' of 'str' objects}
     1375    0.046    0.000    0.354    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py:212(get_javascript_catalog)
    26173    0.046    0.000    0.224    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:121(resolve)
     2449    0.046    0.000    0.275    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/traceback.py:78(extract_tb)
    42065    0.046    0.000    0.046    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:414(__init__)
   140025    0.045    0.000    0.045    0.000 {method 'insert' of 'list' objects}
     7837    0.045    0.000    0.198    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:479(parse_pattern)
   254372    0.045    0.000    0.045    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:301(<genexpr>)
    33176    0.045    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/singledispatch.py:173(dispatch)
    12172    0.045    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:1239(set_nodelay)
     7812    0.045    0.000    0.438    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:90(__mul__)
    29644    0.044    0.000    0.203    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:871(__ne__)
    80718    0.044    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:279(allow_relation)
    13240    0.044    0.000    0.074    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:367(__init__)
    68450    0.044    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:23(Wrapper)
   264637    0.044    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:67(__enter__)
    68131    0.044    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:185(close)
     6086    0.044    0.000    2.347    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/locale.py:22(process_request)
    36686    0.044    0.000    0.172    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:341(<dictcomp>)
    12790    0.044    0.000    0.277    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:729(_read_to_buffer)
     2319    0.044    0.000    8.702    0.004 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:962(_get_FIELD_display)
     6086    0.044    0.000    0.114    0.000 /home/seasun/jit_test/application/saleor/saleor/core/analytics.py:28(report_view)
    29136    0.043    0.000    0.175    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:897(__gt__)
     6086    0.043    0.000    9.670    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/middleware.py:22(process_response)
    78578    0.043    0.000    0.043    0.000 {method 'get' of 'dict' objects}
130009/72017    0.043    0.000    2.858    0.000 {min}
    99182    0.043    0.000    0.062    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py:262(__hash__)
     1375    0.043    0.000    0.223    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py:66(get_formats)
    40690    0.043    0.000    0.100    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:379(<genexpr>)
    54662    0.042    0.000    0.420    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/fields.py:211(to_python)
    48327    0.042    0.000    0.042    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:50(__init__)
     8277    0.042    0.000    0.470    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:871(with_timeout)
    55444    0.042    0.000    0.054    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py:67(ismethod)
    72567    0.042    0.000    0.393    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/crypto.py:77(<genexpr>)
    30890    0.042    0.000    0.170    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py:44(reader_leaves)
    20176    0.042    0.000    0.337    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:199(get_group_symbol)
    12965    0.042    0.000    0.080    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:253(construct_relative_path)
    36597    0.042    0.000    0.063    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:927(_maybe_add_error_listener)
    25787    0.042    0.000    0.042    0.000 {method 'new' of 'CompiledFFI' objects}
    69939    0.042    0.000    0.042    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:66(__setitem__)
    22963    0.042    0.000    0.054    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/safestring.py:87(__add__)
    53732    0.042    0.000    0.536    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:406(handle_success)
     7407    0.041    0.000    0.404    0.000 /home/seasun/jit_test/application/saleor/saleor/core/analytics.py:16(get_client_id)
   196193    0.041    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:409(closed)
    22652    0.041    0.000    0.164    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/utils.py:93(add_css_class)
    12172    0.041    0.000    0.135    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:193(get_script_name)
   154117    0.041    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:205(extra)
    25787    0.041    0.000    0.063    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py:225(__init__)
     6402    0.041    0.000    0.151    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py:163(process_view)
   119595    0.041    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/utils.py:4(utc_tzinfo_factory)
    14498    0.041    0.000    0.777    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:357(percentage_discount)
   149626    0.041    0.000    0.042    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:232(_output_field_or_none)
    13242    0.041    0.000    0.909    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py:208(__deepcopy__)
    21405    0.041    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:1079(get_prep_value)
    12613    0.041    0.000    0.566    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:593(_read_to_buffer_loop)
    52671    0.041    0.000    0.255    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:259(add_done_callback)
     2714    0.041    0.000    4.029    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:861(_save_table)
    27331    0.041    0.000    0.061    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/files.py:359(__set__)
    11461    0.041    0.000    0.041    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py:361(__setitem__)
   131502    0.041    0.000    0.057    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py:213(__hash__)
   2452/1    0.040    0.000    0.000    0.000 {method 'accept' of '_socket.socket' objects}
     1455    0.040    0.000    0.377    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:1084(as_sql)
    42925    0.040    0.000    0.828    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py:215(enter)
    51510    0.040    0.000   17.586    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executors/sync.py:6(execute)
    19897    0.040    0.000    0.293    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/lexer.py:142(read_token)
    68937    0.040    0.000    0.064    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py:301(compiler)
    51813    0.040    0.000    0.040    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:23(is_promise)
    33176    0.040    0.000    0.086    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:1259(convert_yielded)
     9251    0.040    0.000    0.233    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py:947(call_at)
    20828    0.040    0.000    0.059    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py:252(within_range_list)
    17069    0.040    0.000  293.195    0.017 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py:714(_server_request_loop)
    30320    0.040    0.000    1.285    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/static.py:139(do_static)
    48288    0.039    0.000    0.070    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py:223(urlunparse)
    53963    0.039    0.000    0.260    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:188(parse)
    12172    0.039    0.000    0.882    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:480(get_language_from_path)
    20176    0.039    0.000    0.382    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:660(_format_int)
   101000    0.039    0.000    0.060    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py:340(__eq__)
    62422    0.039    0.000    0.044    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:219(_clear_tb_log)
16224/2610    0.038    0.000    0.202    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/pickle.py:269(save)
    53844    0.038    0.000    0.079    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/heapq.py:135(cmp_lt)
     2596    0.038    0.000    0.060    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/Cookie.py:487(OutputString)
    61780    0.038    0.000    0.825    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py:52(reader)
    64035    0.038    0.000    0.038    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:39(__init__)
    23693    0.038    0.000    0.091    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:412(set_close_callback)
    12339    0.038    0.000    0.174    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babeldjango/templatetags/babel.py:30(_get_format)
     7787    0.038    0.000    0.166    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:448(_maybe_run_close_callback)
    16421    0.038    0.000    0.054    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/codecs.py:302(__init__)
    32839    0.038    0.000    0.038    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/__init__.py:67(__getitem__)
25882/17578    0.038    0.000    2.116    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:108(__wrapper__)
     9312    0.038    0.000    0.475    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py:47(__init__)
    70761    0.038    0.000    0.038    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:672(_clear_pgres)
