Wed Feb 28 12:19:27 2018    ../cProfile_results/110101011000100111/cProfile.log

         325293184 function calls (314787191 primitive calls) in 949.892 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   129158    0.135    0.000    0.489    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:223(output_field)
    94176    0.134    0.000    1.252    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:290(get_lookup)
   509578    0.134    0.000    0.134    0.000 {method 'string' of 'CompiledFFI' objects}
    45900    0.134    0.000   20.576    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/middleware.py:42(resolve)
   164274    0.134    0.000    0.134    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:140(__init__)
35450/17903    0.133    0.000    1.273    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:190(resolve_expression)
17430/3973    0.133    0.000    4.746    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py:226(_deepcopy_list)
    21699    0.133    0.000    0.158    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/utils.py:77(get_resized_filename)
   288212    0.133    0.000    0.133    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1442(<genexpr>)
   175945    0.132    0.000    0.581    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py:189(get_language)
    21103    0.131    0.000    0.229    0.000 {posix.stat}
    17547    0.130    0.000    0.346    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:881(as_sql)
   651414    0.130    0.000    0.130    0.000 {method 'start' of 'SRE_Match' objects}
    69222    0.130    0.000    2.974    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/__init__.py:199(dumps)
147608/147522    0.129    0.000    0.130    0.000 {hash}
    15055    0.129    0.000    0.184    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py:104(__init__)
   411878    0.129    0.000    0.129    0.000 {method '__init__' of 'TemplateDoesNotExist' objects}
 13860/90    0.129    0.000   35.371    0.393 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:119(execute_fields)
    16248    0.129    0.000    1.262    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/static.py:110(handle_simple)
   166335    0.129    0.000    0.157    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:1007(_check_format_char)
    67702    0.127    0.000    0.197    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:197(__init__)
   234491    0.126    0.000    0.126    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:447(__init__)
    48690    0.126    0.000    0.126    0.000 {method 'read' of 'file' objects}
   100882    0.126    0.000    0.223    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:272(convert_value)
   139342    0.125    0.000    4.431    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:1443(get_reverse_path_info)
   228756    0.124    0.000    0.124    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py:67(__enter__)
   236448    0.124    0.000    0.124    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:603(query)
    71556    0.124    0.000    0.611    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py:93(wrapper)
   554212    0.122    0.000    0.122    0.000 {method 'release_lock' of 'thread.lock' objects}
   130048    0.122    0.000    0.122    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:128(__init__)
   222144    0.122    0.000    0.142    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:285(__enter__)
    21095    0.121    0.000   85.301    0.004 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/engine.py:128(find_template)
    46268    0.120    0.000    2.578    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:874(__init__)
   201584    0.120    0.000    0.170    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:859(<genexpr>)
 47880/90    0.119    0.000   35.327    0.393 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py:199(complete_value_catching_error)
22840/20056    0.118    0.000   15.992    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:224(do_block)
     5211    0.117    0.000    0.258    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:80(__init__)
     9809    0.117    0.000    0.117    0.000 {_warnings.warn}
    17646    0.117    0.000    4.614    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:261(format_currency)
     5211    0.116    0.000    0.268    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/wsgi.py:308(environ)
    90000    0.115    0.000    0.156    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py:340(__eq__)
    55162    0.115    0.000    0.230    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:947(get_db_converters)
    59112    0.115    0.000    0.885    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/base.py:210(create_cursor)
    17547    0.115    0.000    0.545    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:543(find_ordering_name)
    12735    0.114    0.000    3.104    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py:348(apply)
    15938    0.114    0.000    0.540    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py:107(build_filters_and_sizers)
    47808    0.113    0.000    0.215    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py:104(_convert_to_charset)
     5211    0.113    0.000  510.305    0.098 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:155(__call__)
    56744    0.113    0.000    0.189    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:520(get_distinct)
    17646    0.112    0.000    0.631    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3563(scaleb)
    62962    0.112    0.000    0.131    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/validators.py:14(validate_ppoi_tuple)
   163035    0.112    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py:21(__init__)
49607/23622    0.112    0.000   50.556    0.002 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:303(render)
   162240    0.111    0.000    0.317    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query_utils.py:238(check_rel_lookup_compatibility)
    56744    0.111    0.000    0.112    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:321(get_extra_select)
   243823    0.111    0.000    0.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:440(getcontext)
    83986    0.111    0.000    0.225    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1350(get_current_prefetch_to)
   265173    0.111    0.000    0.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3895(Etiny)
    33155    0.110    0.000    0.313    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:1044(load)
   144264    0.110    0.000    1.948    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:119(demote)
   105876    0.110    0.000    0.405    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:363(_data)
    21699    0.110    0.000    1.543    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/utils.py:107(get_resized_path)
76406/75150    0.110    0.000   22.035    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:1042(render)
   216290    0.110    0.000    0.403    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/html.py:105(<dictcomp>)
    16200    0.108    0.000    0.108    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py:645(<setcomp>)
    36538    0.108    0.000    1.863    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py:65(__init__)
    93465    0.108    0.000    0.108    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:707(ref_alias)
    67969    0.107    0.000    0.107    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/logging/__init__.py:1359(getEffectiveLevel)
    55403    0.107    0.000    0.199    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:323(iterator)
   179333    0.107    0.000    0.107    0.000 {method 'union' of 'set' objects}
   165546    0.106    0.000    0.798    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:159(__getattr__)
62327/46268    0.106    0.000    0.199    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:196(expression)
    29590    0.106    0.000    0.414    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:266(__getitem__)
   122322    0.105    0.000    0.125    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py:180(next_token)
   5657/1    0.105    0.000    0.000    0.000 {method 'send' of '_socket.socket' objects}
   139522    0.105    0.000    1.443    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/reverse_related.py:146(get_joining_columns)
    45664    0.105    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3852(_raise_error)
   181114    0.105    0.000    0.105    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1226(<genexpr>)
    59112    0.104    0.000    0.157    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:542(make_debug_cursor)
   328727    0.104    0.000    0.104    0.000 {time.time}
    61069    0.104    0.000    0.125    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py:509(validate_thread_sharing)
     5944    0.103    0.000    0.419    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py:238(__init__)
   115064    0.102    0.000    0.531    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:863(<genexpr>)
118833/113874    0.102    0.000    0.762    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:31(smart_text)
    53133    0.101    0.000    0.264    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:52(push)
    35566    0.101    0.000    0.115    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:5466(_normalize)
    30937    0.100    0.000    1.279    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1510(get_prefetcher)
    60576    0.099    0.000    0.243    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/random.py:812(random)
    45900    0.099    0.000    0.283    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py:75(get_argument_values)
   140030    0.099    0.000    0.283    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py:1160(_add_hints)
   133623    0.098    0.000    0.098    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:723(get_internal_type)
    62010    0.098    0.000    0.141    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:399(<genexpr>)
   222144    0.097    0.000    0.113    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:288(__exit__)
   111336    0.097    0.000    0.762    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:911(get_db_prep_value)
     5211    0.097    0.000    0.369    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/reader.py:107(_find_address_in_tree)
     5211    0.096    0.000    0.267    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:340(__init__)
12299/11037    0.096    0.000    4.994    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:722(do_for)
   129158    0.096    0.000    0.097    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py:232(_output_field_or_none)
    21699    0.095    0.000    5.374    0.000 /home/seasun/jit_test/application/saleor/saleor/product/templatetags/product_images.py:46(get_thumbnail)
    14371    0.095    0.000    0.124    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py:30(__init__)
   308391    0.095    0.000    0.095    0.000 {range}
129366/125592    0.095    0.000    0.485    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:156(<genexpr>)
    67969    0.094    0.000    0.201    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/logging/__init__.py:1373(isEnabledFor)
    79195    0.092    0.000    0.338    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py:149(add)
   203300    0.092    0.000    0.101    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/posixpath.py:52(isabs)
30693/29909    0.092    0.000   21.734    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:84(manager_method)
   132481    0.091    0.000    0.109    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py:65(_days_in_month)
    92366    0.091    0.000    0.111    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:373(__remove_markers)
    25931    0.091    0.000    1.617    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/static.py:118(handle_token)
     7651    0.090    0.000    0.123    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/text_unidecode/__init__.py:10(unidecode)
   259680    0.090    0.000    0.090    0.000 {method 'copy' of 'set' objects}
    59995    0.090    0.000    1.989    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:878(create_var)
    88852    0.089    0.000    2.957    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/html.py:124(<genexpr>)
    54326    0.089    0.000    0.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:1590(__int__)
    31189    0.089    0.000    0.183    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:257(get_prep_lookup)
    92461    0.089    0.000    0.090    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py:220(__emit_indent)
   182063    0.089    0.000    0.089    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py:216(to_language)
    31543    0.088    0.000    3.878    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:293(as_sql)
   128735    0.088    0.000    0.284    0.000 <builtin>/2.7/_abcoll.py:386(__contains__)
   489543    0.087    0.000    0.087    0.000 {method 'span' of 'SRE_Match' objects}
   139342    0.087    0.000    4.518    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/reverse_related.py:182(get_path_info)
    49618    0.087    0.000    1.530    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/__init__.py:263(load)
   105191    0.086    0.000   20.536    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py:39(check_no_tuples_)
    41400    0.086    0.000    1.267    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py:43(webpack_static)
    76208    0.086    0.000    0.359    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:595(add_library)
    28800    0.085    0.000  100.709    0.003 /home/seasun/jit_test/application/saleor/saleor/product/models.py:240(get_price_per_item)
    30342    0.085    0.000    0.258    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py:475(release)
    46100    0.084    0.000    0.097    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py:226(get_bytes_from_wsgi)
    52604    0.084    0.000    1.375    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/__init__.py:299(loads)
    11871    0.083    0.000    0.180    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py:1716(add_extra)
9698/9612    0.083    0.000    0.083    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:88(__contains__)
    26444    0.083    0.000    0.617    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py:35(reader_enters)
    56744    0.083    0.000    0.150    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py:144(as_sql)
    31273    0.083    0.000    0.989    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:38(batch_process_rhs)
7427/5132    0.083    0.000  137.228    0.027 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:186(render)
    27916    0.083    0.000    0.091    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:998(__str__)
   169650    0.083    0.000    0.083    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py:409(closed)
    43392    0.082    0.000    0.082    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py:168(__init__)
    45900    0.081    0.000   20.260    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/middleware.py:48(make_it_promise)
94878/3914    0.081    0.000    0.947    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/scanner.py:28(_scan_once)
    14351    0.081    0.000    0.366    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:450(__init__)
    56744    0.081    0.000    0.785    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:159(contains_aggregate)
   205761    0.080    0.000    0.080    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:3899(Etop)
   336957    0.079    0.000    0.079    0.000 {thread.allocate_lock}
    37947    0.079    0.000    1.841    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/files/storage.py:412(url)
    85157    0.079    0.000    0.079    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py:678(get_lookup)
    20565    0.079    0.000    0.210    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/safestring.py:97(_proxy_method)
    28800    0.079    0.000  100.537    0.003 /home/seasun/jit_test/application/saleor/saleor/discount/models.py:311(calculate_discounted_price)
    56277    0.079    0.000    0.121    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:754(deferred_to_columns)
     5211    0.078    0.000    0.174    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/ipaddress.py:1250(_ip_int_from_string)
    45922    0.078    0.000    0.078    0.000 {method '__setattr__' of 'object' objects}
   104497    0.078    0.000    2.152    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py:153(__get__)
    13910    0.078    0.000    0.256    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py:119(update_mptt_cached_fields)
   112271    0.078    0.000    0.123    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/timezone.py:282(template_localtime)
    15263    0.077    0.000    0.093    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py:184(__get__)
    30483    0.077    0.000    1.623    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py:930(rel_db_type)
10366/7647    0.076    0.000  424.519    0.056 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:282(wrapper)
36342/36072    0.076    0.000    0.436    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:69(process_rhs)
    14351    0.076    0.000   40.685    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py:214(compile_nodelist)
    59112    0.075    0.000   47.173    0.001 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:153(execute)
     6118    0.075    0.000   17.209    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py:225(bind_template)
   144106    0.075    0.000    0.075    0.000 {method 'issubset' of 'set' objects}
    12533    0.075    0.000    0.180    0.000 {time.localtime}
    37947    0.075    0.000    0.592    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:248(filepath_to_uri)
    17646    0.074    0.000    1.265    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py:31(get_currency_name)
     8667    0.074    0.000    1.242    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py:305(do_include)
     6018    0.074    0.000    0.263    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py:375(__init__)
     6372    0.073    0.000    0.091    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py:222(get_bytes)
    68802    0.073    0.000    0.115    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py:116(contains_aggregate)
    31212    0.073    0.000    0.476    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py:52(urlquote)
   149456    0.073    0.000    0.115    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py:49(is_protected_type)
 2292/882    0.072    0.000    0.285    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py:624(get_related_selections)
     5656    0.072    0.000    0.254    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py:845(_handle_write)
    16340    0.072    0.000    0.271    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/apps/registry.py:219(is_installed)
    68606    0.072    0.000    0.072    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:181(__init__)
    18189    0.071    0.000    0.088    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:1022(load_from_library)
    56744    0.071    0.000    0.984    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py:30(split_having)
    89094    0.071    0.000    0.196    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py:191(<dictcomp>)
    18487    0.070    0.000    0.221    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py:142(__init__)
    12664    0.070    0.000   42.490    0.003 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py:28(get_price_range)
    47880    0.070    0.000    0.386    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:17(dec)
    81629    0.070    0.000    0.128    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy_reg.py:92(__newobj__)
    59112    0.070    0.000    0.070    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py:73(__init__)
    21412    0.069    0.000    0.386    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py:1104(handle_yield)
    65355    0.069    0.000    1.794    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py:867(eval)
    35292    0.069    0.000    0.503    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py:1081(__pos__)
   147240    0.069    0.000    0.072    0.000 /home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py:417(promisify)
