Time, W_CPU, W_MEM, D_CPU, D_MEM
268,18.8,2664775680.0,0.1,90624000.0
269,15.5,2665029632.0,0.3,90624000.0
270,15.7,2671063040.0,0.2,90624000.0
271,15.3,2671325184.0,0.2,90624000.0
272,21.8,2671058944.0,0.3,90624000.0
273,11.6,2671316992.0,0.2,90624000.0
274,20.2,2671529984.0,0.2,90624000.0
275,18.0,2671800320.0,0.2,90624000.0
276,17.6,2681671680.0,0.2,90624000.0
277,17.5,2682064896.0,0.3,90624000.0
278,16.5,2682306560.0,0.1,90624000.0
279,13.5,2682576896.0,0.2,90624000.0
280,19.9,2696404992.0,0.2,104083456.0
281,17.1,2696704000.0,0.3,90628096.0
282,13.2,2696970240.0,0.1,90628096.0
283,23.7,2697236480.0,0.2,90628096.0
284,16.8,2697523200.0,0.2,90628096.0
285,13.5,2700537856.0,0.2,90628096.0
286,19.0,2700800000.0,0.4,90628096.0
287,15.2,2701099008.0,0.3,90628096.0
288,16.0,2702123008.0,0.1,90628096.0
289,14.6,2715705344.0,0.3,106258432.0
290,21.2,2716549120.0,0.3,90628096.0
291,16.1,2706362368.0,0.2,90628096.0
292,19.3,2706628608.0,0.1,90628096.0
293,14.2,2707431424.0,0.3,105689088.0
294,20.9,2707750912.0,0.2,90628096.0
295,14.1,2708049920.0,0.2,106672128.0
296,16.3,2726006784.0,0.3,90628096.0
297,17.4,2726268928.0,0.1,106745856.0
298,14.5,2726932480.0,0.4,90628096.0
299,15.3,2729316352.0,0.2,90628096.0
